,tweet,Sentimento,data,usuario,nome,reply_user_id,reply_to_screen_name,n_retweets
767,@Sen_Oriovisto Senador você sabe que o Banco Central é cordenado por pessoas que saem dos bancos pra assumir os cargos e que depois eles saem de lá cheios de amor pra dar e voltam pros bancos.,0,2020-11-03 23:21:13,149937971,Will_Crw,1.007612404484727e+18,Sen_Oriovisto,0
768,"Gente, foda-se as eleições americanas. Vocês tão vendo o que estão fazendo com o nosso Banco Central?",0,2020-11-05 11:52:57,14986547,mbrasil86,,,1
769,Deus sabe o que faz qnd jogou ibov na casa do caralho pra eu não liquidar tudo e fazer essa cagada aqui. É a mão invisível do mercado me protegendo https://t.co/Ygwxg1AhU3,0,2020-11-03 14:34:54,53432217,rmkleber,,,0
770,"Ontem, o Senado aprovou o projeto que estabelece a autonomia do Banco Central brasileiro por 56 votas a 12

A proposta agora precisa do aval da Câmara dos Deputados

Explico no fio os impactos de uma possível decisão favorável 👇",1,2020-11-04 23:13:14,27559396,giankojikovski,,,4
771,"@tassojereissati O senhor vai votar contra a autonomia do Banco Central e a favor do povo, senador?
#NaoAAutonomiaDoBC",1,2020-11-03 16:38:29,1267498106423333120,m_perellon,132513707.0,tassojereissati,0
772,"Entenda o projeto que dá autonomia ao Banco Central
Países avançados aderem modelo

Projeto tramita no Senado Federal

Texto deve ser votado na 3ª feira

É uma pauta prioritária do governo
https://t.co/MSDGKTSOh9",1,2020-11-03 12:17:17,34629513,ZazaS_,,,1
773,"MINHAS PREVISÕES

PONTO DE EQUILÍBRIO DO 
DÓLAR referente ao mês de 
OUTUBRO de 2020.

A conta é diária!!! 

Em vermelho é para IMPORTAÇÃO. 

Em Azul é 
para Exportação. 

E em Verde é o 
Ponto de EQUILÍBRIO

FONTE: BANCO CENTRAL. https://t.co/d0yDrEEYvB",1,2020-11-02 15:05:11,1075049717359410944,severo_amaral,,,0
774,"@MarceloFreixo Entendi o seu fio. Para você o banco central tem que continuar nas mãos dos políticos, pra quando vocês voltarem ao poder, roubar até no último centavo.",0,2020-11-04 19:29:33,1516221050,fabio291178,45870897.0,MarceloFreixo,0
775,"acho bom o ibov cair pelo menos uns 5% 
bolsonaro conto com vc pra aumentar a queda https://t.co/BApyUEmmts",0,2020-11-07 16:36:12,149160339,monteithdavis,,,0
776,"Conheça os 25 FIIs com a melhor rentabilidade desde o início da pandemia.

Confira a matéria em: https://t.co/GcRlliuEww",2,2020-11-05 17:49:52,22611794,agoracorretora,,,1
777,"@AlexSchwartsman Banco Central tem que ser independente do jogo político e de interesses transitórios: política monetária tem de ser exercida de forma clara, não é ""cargo político"".",1,2020-11-04 03:26:08,180043815,anajalcantara,370970579.0,AlexSchwartsman,0
778,"@MarceloLins68 A propósito: está ocorrendo um estupro doloso ao país: a aprovação da ""independência"" do Banco Central, que passará a ser governado pelos banqueiros. Estupro com extrema violência.",0,2020-11-03 18:21:06,74718723,gilribeiro493,312910780.0,MarceloLins68,0
779,"#partidonovo30 Vitória para o brasileiro! Senado aprova autonomia do Banco Central.

O projeto prevê mandatos para o presidente e os diretores do BC, evitando interferências políticas e aprimorando o controle da inflação.

A proposta irá para Câmara, e contará com a defesa d…",2,2020-11-04 08:26:30,924662068858507264,DavidAzevedo30,,,0
780,"@jornalhoje @AndreiaSadi pelo Banco Central aos bancos, ou seja, uma maquiagem para que os bancos continuem recebendo essa remuneração parasita que sangra o orçamento público e provoca graves danos à economia brasileira: elevação brutal das taxas de juros de mercado; escassez de crédito às empresas,",0,2020-11-03 17:55:11,153264332,eusouaquelequee,153264332.0,eusouaquelequee,4
781,"@alkinresearch Obrigado pessoal!! Grande trabalho, passam segurança neste novo ciclo com tantos novatos na renda variável, sucesso pra vcs!",2,2020-11-05 20:20:10,989713934,ViniDalcorso,1.115798045831193e+18,alkinresearch,0
782,@PassosNick Bgl de ação de bolsa de valores,1,2020-11-06 00:09:46,761370935341514752,lik3acat,4873042191.0,PassosNick,0
783,CIRO e a independência do Banco Central 😱 https://t.co/zJ7MOKmo3K via @YouTube,0,2020-11-04 15:37:11,1284515281272999936,JonathosS,,,0
784,"Dynamo, um fundo que tem rentabilidade acima da maioria dos pares e além disso produz material que é sempre um prazer ler.
CARTA 105
A Ordem e a Desordem do Mérito https://t.co/kjDFzm6LCf",2,2020-11-05 18:32:14,33652102,ClaudioPReis,,,0
785,@JosyTelles8 Bolsa de valores já sofre forte queda,0,2020-11-04 19:55:30,156349386,_cheiadegraca_,1.267491468165485e+18,JosyTelles8,0
786,"Bom dia galera do bem!!!!!
As misericórdias dO Senhor se renovam a cada manhã!!!!
Os bandidos que nos governam, se aproveitaram do desvio das atenções estarem nas eleições norte-americanas e aprovaram a independência do Banco Central!!! Canalhas!!
Que Deus abençoe o nosso dia!!!",0,2020-11-04 11:42:50,1262507857787923968,ValerioCorrea2,,,2
787,"O tempo vai passar de qualquer jeito, por isso, já venho montando uma aposentaria, investindo em Renda Variável.

Se você ainda não começou, te aconselho ao menos estudar sobre, quem sabe assim surge uma motivação que te ajude a elaborar um projeto... https://t.co/kkjSVwJXm4",2,2020-11-04 17:20:21,1238195961240879104,arlisson_pm,,,0
788,"Assim como dólar, segue fibonacci do mini índice #ibov. https://t.co/RdwB0Vnsod",1,2020-11-03 13:04:44,1189279940975451904,OriqueFernando,,,1
789,"McClellan Summation do #IBOV desacelerou mas cedeu, segue abaixo da média, VIÉS DE BAIXA https://t.co/VUR30y1vhW",0,2020-11-03 21:32:45,71251559,SurfGraficos,,,0
790,"Fase restrita de pagamentos pelo Pix começa nesta terça: A partir desta terça-feira (3), um grupo limitado de clientes poderá pagar e receber recursos pelo Pix, o novo sistema de pagamentos instantâneos do Banco Central (BC). A… https://t.co/XgGrLMN5vb No site da Folha",1,2020-11-03 12:22:32,156639822,folhadoslagos,,,0
791,Fernando Haddad: Sobre a independência do Banco Central https://t.co/kRW9S5lYXC,0,2020-11-01 16:29:00,57391507,albertocantalic,,,0
792,"Domènec poupa Isla e Natan. Vitinho começa no banco. Matheuzinho, Thuler e Léo Pereira titulares. Meio novamente com Arão, Gerson e Thiago Maia na faixa central. Athlético tem desfalquez e poupa vários jogadores. Basicamente três titulares. Thiago Heleno volta.

Na ida, 1x0 Fla. https://t.co/XdhZLQmSI9",1,2020-11-05 00:03:50,73492941,RodrigoCout,,,0
793,"🇺🇸📊#Ibovespa agora: #Dólar opera abaixo de R$ 5,43 com liderança de #Biden sobre #Trump; IBOV sustenta os 100 mil pontos.
https://t.co/cPVqhidyaf",2,2020-11-06 17:50:39,1236003131244391936,EInvestidor,,,0
794,"Inscreva-se em nosso canal
bozo aprova golpe c/ apoio dos senadores e bancos!
O projeto de autonomia do Banco Central é o maior golpe no povo que já foi dado desde a CPI do Teto. https://t.co/O1dJmvmr0I
#Resistencia944Dias #FORABOLSONAROEMOURAO
Siga nosso Instagram @DilmaResiste",0,2020-11-04 03:20:00,4550317786,DilmaResiste,,,7
795,"@SenadorRogerio Vote não à autonomia do Banco Central! O povo não quer que o Brasil seja entregue a meia dúzia de banqueiros! 
#NãoAAutonomiadoBC",0,2020-11-03 16:23:41,1027327573091655936,CoutinhoAndree,144372753.0,SenadorRogerio,1
796,"Banco Central está “supertranquilo” com inflação e não vê motivação para política monetária diferente, diz Kanczuk https://t.co/OEGcO2z8vA",2,2020-11-06 18:41:03,917333451195518976,PapodeMercado1,,,0
797,"RENDA VARIÁVEL: Funciona como um casamento, não existe certezas, apenas expectativas, por isso, você deve estar preparado para ficar com ela na alegria e na tristeza.

Ficou mais fácil agora?",0,2020-11-07 10:59:52,984452735058808832,othiagotaveira,9.844527350588088e+17,othiagotaveira,0
798,Entenda o projeto que garante autonomia para o Banco Central https://t.co/Z0npZ2pXBu https://t.co/PaK6FHJGdf,1,2020-11-03 18:01:56,40095953,SenadoFederal,,,12
799,"Influencer perde R$ 30 mi de investidores após operação na Bolsa de Valores https://t.co/Aao9tHKw0r via @UOLEconomia @UOL 

Galera vamos ter cuidado com esse picaretas que prometem ganhos mágicos.",0,2020-11-06 00:33:09,405945523,JONASPINHEIRO6,,,0
800,"O líder do PT no Senado, @SenadorRogerio, reafirmou o compromisso de defender a economia do Brasil, independente do governo, e a posição da bancada que votou contra a autonomia do Banco Central. Confira no vídeo! https://t.co/irJSlcPpov",1,2020-11-04 21:19:00,87677475,PTnoSenado,,,13
801,LIVE URGENTE - VOTAÇÃO NO SENADO - ENTREGA DO BANCO CENTRAL https://t.co/n8Xk2qBtKQ via @YouTube,0,2020-11-03 17:13:04,187285145,vaniamaria2301,,,0
802,É possível investir na Bolsa de Valores sem ter uma corretora ? https://t.co/Tljz5Ybse6 via @clubedopairico 📰,1,2020-11-04 18:41:41,28547040,clubedopairico,,,1
803,"Outubro o Ibov caiu -0,69% e em 2020 recua - 18,76%. Já o  Set Fia encerrou o mês positivo em 0,13%. No ano, retrai -15,73%.
Desde seu início em 17/01/2008, o Set Fia acumula rentabilidade de 175% versus 65% do Ibov.
Aplicações via: BTG, Órama, ModalMais, Pi, Necton e Toro.",0,2020-11-06 12:06:39,2962056309,erica_hen,,,1
804,"Estudo sobre o financiamento direto e indireto da política fiscal pelo Banco Central do Canadá entre 1935-75. 

Resultado? Não há ligação entre o financiamento (""monetary financing) e inflação. https://t.co/uuJT99buxy",1,2020-11-02 14:41:46,1130855333285511040,fderezende,,,3
805,"#IBOV - IBOV: querendo subir, mas ainda com sinais fracos - TradingView - https://t.co/pVMOGtbYWx",2,2020-11-04 12:30:00,786208675618619392,br_tradingview,,,0
806,"@BCPolitica Qual a posicao de vocês em relação a aberração da autonomia do Banco Central?

#NaoAAutonomiaDoBC",0,2020-11-03 22:00:45,1144050082209304960,BelemJameson,1.266739762905432e+18,BCPolitica,1
807,"""A votação da autonomia do banco central é a pior facada nas costas do povo Brasileiro da história moderna."" @cirogomes #NaoAAutonomiaDoBC",0,2020-11-03 16:28:33,57196481,gravity_mad,,,6
808,"Como disse o Banco Central a inflação é um fenômeno insignificante e passageiro.
https://t.co/yjkTHrRWla",2,2020-11-06 11:36:25,738420725812465664,sf2invest,,,6
809,O Senado aprovou hoje (3) o projeto de lei (PL) que confere mandato de quatro anos para o presidente e diretores do Banco Central.  #autonomiadoBanco #BancoCentral #projetoaprovado #Projetoautoriza #projetodeautonomia #Projetodelei #senadoaprova https://t.co/8iDQG09oLr https://t.co/3R4zAMOR0f,1,2020-11-04 13:42:30,395905491,aprovinciadopa,,,0
810,"@pietrarramos @LuperiThiago Okay, vou seguir a lógica de vocês. Vocês venceram!! Aliás, o governo de Jair Bolsonaro está incrível, né? Porque assim como o Biden, houve um aumento na bolsa de valores quando Bolsonaro está a frente.",2,2020-11-05 00:24:10,4031728335,rafaelalandbr,9.79318111638782e+17,pietrarramos,0
811,Não à autonomia do Banco Central #BancoCentral #AutonomiaBancoCentralNão,0,2020-11-04 13:00:58,124316982,TICHELBARBOSA,,,0
812,"E como o Brasil não dá sossego um min, enquanto nos revoltavamos com o caso da Mari Ferrer, acompanhando as eleições estadunidenses e regogizando com o indiciamento do Flávio Biroliro; 
O senado aprovou a autonomia do Banco Central 
Serio gente, ó..... vtnc tds envolvidos",0,2020-11-04 13:07:40,138879184,icaromp,,,0
813,"7º também parece positivo a prestação de contas regular da administração do Banco Central ao Congresso, mas tem pouquíssimo efeito se a garantida a blindagem de quatro anos e suculentas diretorias do Bradesco, Itaú e Safra esperando pelo ""ungido"" depois",2,2020-11-04 15:00:41,75477782,1m4g1n4r1o,75477782.0,1m4g1n4r1o,0
814,"Com a provável vitória de Donald TRUMP a bolsa de valores internacional opera em alta, está e um boa resposta ao mercado financeiro.",2,2020-11-04 15:51:50,1268546608309972992,Pauloro30644340,,,0
815,A autonomia do Banco Central melhorará a vida do brasileiro https://t.co/wgA99rVlMl,2,2020-11-03 19:59:33,147378715,eusbif12354,,,0
816,"#Ibov #B3 Importante lembrar: A partir de amanhã, 3 de novembro, teremos alterações nos horários de negociação da B3. Ajuste é decorrente do fim do horário de verão nos Estados Unidos.

Pré-abertura: 9h45 às 10h;
Negociação: 10h às 17h55.
Call de fechamento: 17h55 às 18h.",1,2020-11-02 14:33:30,52518138,andersonmeneses,,,3
817,"Assista a ""Trump perde e ameaça, Bolsonaro perde. 01 denunciado. Banco Central autônomo? Fujam pras montanhas"" no YouTube https://t.co/dXbkNa4LuU",0,2020-11-07 21:59:59,4226181789,ChartresClaudia,,,0
818,"Tuitis Brasilis vamos olhar para nossos problemas!
Ok acompanhar eleições dos gringos. Mas importante mesmo é colocar na mesa nossas questões:
#SOSAmapa , e
povos indígenas e 
banco central e 
$$ da educação e 
01 denunciado pelo MP. https://t.co/R4Ahk33qnO",0,2020-11-06 11:19:37,257140427,FridaUtopica,,,0
819,@JuliannaLulaMar Enquanto isso no Brasil o senado aprova a independência do banco central e a legalização da remuneração da sobra de caixa dos bancos privados.,1,2020-11-05 01:08:47,1125231048005176960,2680Xisto,8.029403428278804e+17,JuliannaLulaMar,0
820,"📊 Fique por dentro dos destaques desta terça-feira (03) no pregão pós-feriado na Bolsa de Valores! Para mais detalhes, confira a edição completa do #FechamentoDoMercado em nosso canal.

 🔴 Assista: https://t.co/9R0usumM4E

#GenialInvestimentos https://t.co/rdUGf5QYm4",1,2020-11-03 22:24:46,3353280789,genialinveste,,,1
821,@MazitaPND Haddad também propôs essa autonomia do banco central,1,2020-11-03 17:34:52,1054549072516914944,PatiTrabalhista,195567500.0,MazitaPND,0
822,"IBOV - Eleições EUA - Video curtinho porque ""time is money"" - gráfico de #IBOV https://t.co/iGfvToMSb5",1,2020-11-03 13:56:24,1248342404723355904,ecotrader,,,0
823,Arqueologo ou analista de risco da bolsa de valores https://t.co/U9dGh3LM97,1,2020-11-07 14:57:35,763018359403323392,Lfelipefiuza,,,0
824,"@zeroe100 Nao gosto de usar correlacao, mas la ja rompeu o que seria o topo nosso do 102 e aqui tivemos contracao de vol sexta apos expansao de vol, pode ser operado um parede de protecao ( one punch) no diario do indice, e tem muita coisa linda no semanal do ibov, acho q rally is coming",2,2020-11-07 16:10:54,1161410343949754112,bulgarodeosaka,9.805626650210263e+17,zeroe100,0
825,"Fechamento 04/11
Ibovespa pega nova carona em bolsas americanas e sobe quase 2% de olho em eleição

https://t.co/GmIRGWt7Tn https://t.co/Vxnf3THk8o",2,2020-11-04 22:08:42,224225232,oggiva,,,0
826,"@beijosmetwitta Boa tarde, Mah. O número do Sicoob na câmara de compensação bancária do Banco Central do Brasil é o 756, do Banco Cooperativo do Brasil S.A. (Bancoob) essa informação pode te ajudar a finalizar a transação.",1,2020-11-04 17:45:05,154117181,SICOOB_oficial,96220985.0,beijosmetwitta,0
827,"imagina o trump ou o biden entregando o FED a três bancos americanos, sendo um deles sob mando do Banco Central Europeu? É algo inimaginável. Quem entrega sua política monetária a banco e outros países? Só esses traidores do Brasil. #EleicoesAmericanas2020",0,2020-11-05 02:27:00,58902770,cajucajr,,,0
828,@auroepiscopo Então o que ele trouxe de bom ? ja que ele é o presidente desde 2016 e o mundo depende da bolsa de valores pra mim e pra o resto da população do Br ? Continuas sem explicar o que esse governo Trump trouxe de bom pra nossa vida prática. SEGUE A LINHA,1,2020-11-05 19:58:29,99507770,eugenioneguinho,81878574.0,auroepiscopo,0
829,"OBanco Central britânico aumentou seu já enorme estímulo de compra de títulos em 150 bilhões de libras (US$ 195 bilhões), acima do esperado, conforme se prepara para os danos econômicos dos novos lockdowns contra o novo coronavírus e o risco  ##Coronavírus https://t.co/CbnAL34okH https://t.co/467c8XlPwr",2,2020-11-05 13:35:45,34304424,marcelinharosa,,,3
830,@rcferreira89 WEG eu preferi em detrimento do IBOV por crer que o IBOV teria maior margem de crescimento dado os preços da época. Até o momento minha crença se mostrou errada 😂,2,2020-11-05 16:49:20,814927403688624128,ArthurD1997,9.2193117669632e+17,rcferreira89,0
831,@nonoinvestidor Ibov já splitou nos 200k?,1,2020-11-05 19:08:53,62639600,Haristeu,625192155.0,nonoinvestidor,0
832,"É vdd gente, foi o mesmo pessoal que utilizou a urna eletrônica para adentrar o banco central do Brasil https://t.co/lkHdO2o6V4",1,2020-11-07 19:55:58,3857303805,BagaSantos4,,,0
833,Só o PDT e o PT orientaram e votaram contra a autonomia do Banco Central.,1,2020-11-04 17:16:40,3000503872,ma02510275,,,1
834,"Como começar a investir na bolsa de valores hoje e comprar as melhores ações

https://t.co/uSI5XQ9KOK",2,2020-11-03 12:13:26,1016672538318033024,mobillslabs,,,0
835,"📊💵💸Pesquisa #PoderData mostra que 84% dos brasileiros nunca colocaram dinheiro na Bolsa de Valores. Os que já investiram são 7%, e 9% não responderam ou disseram que não sabiam.

🔹Saiba mais: https://t.co/ZBfDqKxJMY https://t.co/2Ha6K5tOKG",0,2020-11-04 21:00:00,1250060431357545984,poderdata_,,,0
